ew0205a, dep, 84
ew0205a, DYN_10, 84
ew0205a, Fch_906, 81
ew0205a, PAR_905, 82
ew0205a, lon, 84
ew0205a, T_28, 84
ew0205a, time2, 84
ew0205a, ST_70, 84
ew0205a, T2_35, 84
ew0205a, time, 84
ew0205a, lat, 84
ew0205a, CA3_937, 80
ew0205b, S_42, 325
ew0205b, rFv_971, 163
ew0205b, S_41, 325
ew0205b, dep, 325
ew0205b, DYN_10, 163
ew0205b, lon, 325
ew0205b, T_28, 325
ew0205b, time2, 325
ew0205b, NO3_182, 324
ew0205b, ST_70, 163
ew0205b, PAR_916, 163
ew0205b, T2_35, 325
ew0205b, BTL_103, 324
ew0205b, time, 325
ew0205b, lat, 325
ew0205b, SI_188, 324
ew0205b, NO2_184, 324
gp0201, S_41, 78
gp0201, dep, 78
gp0201, fWS_973, 78
gp0201, lon, 78
gp0201, T_28, 78
gp0201, time2, 78
gp0201, ST_70, 78
gp0201, DYN_10, 78
gp0201, time, 78
gp0201, lat, 78
jd0201, S_42, 10
jd0201, S_41, 10
jd0201, dep, 10
jd0201, PAR_905, 10
jd0201, lon, 10
jd0201, T_28, 10
jd0201, time2, 10
jd0201, ST_70, 10
jd0201, T2_35, 10
jd0201, time, 10
jd0201, lat, 10
jd0201, Tr_904, 10
la0201, S_41, 18
la0201, dep, 18
la0201, DYN_10, 18
la0201, lon, 18
la0201, T_28, 18
la0201, time2, 18
la0201, ST_70, 18
la0201, time, 18
la0201, lat, 18
mf0201, S_42, 19
mf0201, S_41, 19
mf0201, dep, 19
mf0201, DYN_10, 19
mf0201, PAR_905, 19
mf0201, lon, 19
mf0201, T_28, 19
mf0201, time2, 19
mf0201, ST_70, 19
mf0201, T2_35, 19
mf0201, time, 19
mf0201, lat, 19
mf0202, S_42, 11
mf0202, S_41, 11
mf0202, dep, 11
mf0202, DYN_10, 11
mf0202, lon, 11
mf0202, T_28, 11
mf0202, time2, 11
mf0202, ST_70, 11
mf0202, T2_35, 11
mf0202, time, 11
mf0202, lat, 11
mf0205, S_42, 65
mf0205, S_41, 65
mf0205, dep, 65
mf0205, DYN_10, 65
mf0205, PAR_905, 65
mf0205, lon, 65
mf0205, T_28, 65
mf0205, time2, 65
mf0205, ST_70, 65
mf0205, T2_35, 65
mf0205, time, 65
mf0205, lat, 65
mf0207, S_42, 6
mf0207, S_41, 6
mf0207, dep, 6
mf0207, DYN_10, 6
mf0207, PAR_905, 6
mf0207, lon, 6
mf0207, T_28, 6
mf0207, time2, 6
mf0207, ST_70, 6
mf0207, T2_35, 6
mf0207, time, 6
mf0207, lat, 6
mf0209, S_42, 52
mf0209, S_41, 52
mf0209, dep, 52
mf0209, DYN_10, 52
mf0209, PAR_905, 52
mf0209, lon, 52
mf0209, T_28, 52
mf0209, time2, 52
mf0209, ST_70, 52
mf0209, T2_35, 52
mf0209, time, 52
mf0209, lat, 52
mf0210, S_42, 54
mf0210, S_41, 54
mf0210, dep, 54
mf0210, DYN_10, 54
mf0210, PAR_905, 54
mf0210, lon, 54
mf0210, T_28, 54
mf0210, time2, 54
mf0210, rFv_971, 54
mf0210, PAR_916, 54
mf0210, T2_35, 54
mf0210, time, 54
mf0210, lat, 54
mf0210, ST_70, 54
mf0211, S_42, 133
mf0211, S_41, 135
mf0211, dep, 135
mf0211, DYN_10, 135
mf0211, PAR_905, 134
mf0211, lon, 135
mf0211, T_28, 135
mf0211, time2, 135
mf0211, rFv_971, 135
mf0211, PAR_916, 1
mf0211, T2_35, 135
mf0211, time, 135
mf0211, lat, 135
mf0211, ST_70, 135
km0309, time01, 2
km0309, PAR_916, 266
km0309, VWS_975, 266
km0309, S_42, 265
km0309, S_41, 266
km0309, fWS_973, 266
km0309, time012, 2
km0309, lon, 266
km0309, T_28, 266
km0309, time2, 266
km0309, latitude, 2
km0309, SI_188, 244
km0309, VSP_976, 266
km0309, ST_70, 266
km0309, DYN_10, 266
km0309, fSP_974, 266
km0309, PAR_905, 266
km0309, lat, 266
km0309, PO4_186, 244
km0309, NO2_184, 244
km0309, dep, 266
km0309, NO3_182, 244
km0309, longitude, 2
km0309, depth, 2
km0309, T2_35, 266
km0309, time, 266
km0313, VSP_976, 100
km0313, S_42, 99
km0313, S_41, 100
km0313, dep, 100
